,BITCOIN,ETHEREUM,BINANCECOIN,RIPPLE,SOLANA,TRON,DOGECOIN,CARDANO,BITCOIN-CASH,WHITEBIT,LEO-TOKEN,MONERO,CHAINLINK,HYPERLIQUID,STELLAR,WETH,ZCASH,LITECOIN,SUI,AVALANCHE-2,HEDERA-HASHGRAPH,SHIBA-INU,THE-OPEN-NETWORK,CRYPTO-COM-CHAIN,POLKADOT,UNISWAP,MANTLE
2025-02-12,95739.97737079239,2603.0333698049267,643.374116169739,2.415999707081464,197.92915264031842,0.24106370358573187,0.2531467447359887,0.7798744439436354,331.2751482470926,27.2975177110937,9.814900387011187,223.1166328915046,18.632100758166008,23.52689837934851,0.3187256090386204,2603.0207672031434,33.07341434881355,119.65280378271162,3.3187086926335967,25.370055903418475,0.22887558601837238,1.5700233749412447e-05,3.746512565928059,0.09231661265210618,4.80906655929142,9.365895545754473,1.0160539925913927
2025-02-13,97836.18856127483,2736.2703136032396,698.0715219546765,2.471858085297504,196.60301392852935,0.24345533249633838,0.26404355183974915,0.7979754265851546,343.0916848229476,27.37510833334254,9.825860414879726,227.22109675215236,19.170624232407725,25.795592647726117,0.3328494746301908,2734.9234868730687,32.651324598180516,121.99463007475461,3.5891256621589878,26.497318535378657,0.2340297933248756,1.7009109329531596e-05,3.819506805226295,0.09507110218577455,5.231804807639781,9.952039749148332,1.0495360415210435
2025-02-14,96561.6639990985,2675.7090007037627,669.9136528267184,2.5469915483007073,194.2631701900725,0.2340963440197885,0.2623153388562416,0.8102560488773543,335.2095230967969,27.12600707433718,9.759940777785216,224.49818147817558,18.55093418228214,26.193812748277757,0.33683480155577866,2676.829759908553,32.437365181305836,126.03039210817782,3.470157531539914,25.42528985276452,0.22510817728731214,1.6306311871297802e-05,3.7142720456442793,0.09096088754269235,5.12920170585531,9.87007958759298,1.0346275083874552
2025-02-15,97488.48148536457,2724.6698335873957,657.410706012491,2.7396888464817004,199.65011966060425,0.23144357905549046,0.27198537773510917,0.800915838420313,341.5802110633703,27.063998010707493,9.831233358939576,229.23075180672467,19.415518125825955,26.223694108063263,0.35076890457451504,2724.2035115539165,32.97366624860961,125.21974094167598,3.561665208515822,26.38165898964795,0.23101983108902885,1.67319408149635e-05,3.848225871734414,0.09128796934173566,5.191503606288476,10.053297085705433,1.0388716550703012
2025-02-16,97569.95169430465,2692.8213863864253,661.9679162628277,2.761982091436805,194.4254509858272,0.2373651741061693,0.2716411696946587,0.7814783063035197,332.7590414408658,27.157056316285342,9.787508438246435,230.8390151400299,18.963441364951276,25.625364645493548,0.34889827575722515,2691.762842930875,32.126399741195215,133.62168171140846,3.418998207945065,25.489206974912715,0.22890304716010917,1.6326046103467224e-05,3.795856278959157,0.08869476401721971,5.02391283330915,9.803936750990419,1.0326476501430528
2025-02-17,96149.3484548204,2659.9017474093457,674.7322746333247,2.7251894289423855,188.165584495931,0.2428245303085009,0.2654573454413017,0.7713503011207024,326.31353843744057,27.251628089266866,9.712176309948644,229.561150923696,18.690222050536228,26.79398768644809,0.3424104421901976,2662.884205256177,34.54721768077427,125.49089944736285,3.266159152777938,24.855318096176628,0.21956126781016996,1.596285016010297e-05,3.77941519909196,0.0875688637811204,4.8763094807083895,9.584697332028018,1.0223837542911522
2025-02-18,95776.15723852723,2741.9050800956124,667.1818129347955,2.657177556541445,177.91997195388805,0.23860833545741922,0.25808675861016434,0.8072872842141813,323.4640252369878,27.222395846028743,9.799560250354267,238.7872674185211,19.07555438860128,25.376090578779202,0.3335688351908214,2740.0797467061466,36.25626041472886,122.27490048728195,3.2150978154518155,25.016136138597577,0.21187651179329703,1.5733564465184877e-05,3.7613310264299527,0.0878172045018349,4.884356070287686,9.889602344419604,1.0672943777453796
2025-02-19,95495.89153299287,2669.4945006896073,647.7337603591404,2.5598643991689105,169.10718217289786,0.23916494666305754,0.25084961511077464,0.7534573390949694,316.0379110582406,27.214000743656882,9.78866884727922,237.8200625702859,17.84169816842864,23.85645508708913,0.3231538510880728,2669.1028963773124,33.964779300731585,129.37431812030331,3.0599993463337847,23.49176816567649,0.20672070686286742,1.52157279950267e-05,3.6673640012918645,0.0848526484034468,4.761070407791918,9.611226342587056,1.0467533373736502
2025-02-20,96554.87156259285,2714.8018364720533,651.2699602601128,2.735199200390807,169.26443436615673,0.24222399938426087,0.254536611908942,0.7720538356854337,322.3866883528386,27.17987258237383,9.660815130627258,239.1844301093742,17.970373876726352,24.057854172588787,0.34153814978430297,2715.139077180169,36.18913741237086,135.0467320134156,3.2152290818240625,23.71224943472529,0.2157419709869392,1.539324097033591e-05,3.5399406655174817,0.08436347156785168,4.877077278265619,9.445752944212847,1.0262831203149905
2025-02-21,98384.31738240314,2741.5933625994785,657.2357183731672,2.692229831317779,176.02074183930708,0.24648544622754026,0.25489783180588915,0.8048194414479836,326.0565331895106,27.4712056912395,9.740394517628042,229.5630711528378,18.30244610488883,24.45202107189114,0.34485831572898124,2742.171692034684,36.5834786725945,130.5637873445115,3.449202202560767,25.160681534913994,0.22244926633166986,1.55682197532666e-05,3.6094033730956987,0.08610195753229494,5.049532688568829,9.340503179686564,1.031290778685517
2025-02-22,96135.15541305285,2658.3470942919384,646.8031724730836,2.5717797656907977,169.00123201382314,0.23760251072208932,0.23944458984135766,0.7616380207672204,313.800182535461,27.47530763917401,9.737955691590072,233.89568856101465,17.3839217391686,24.930953890937285,0.32570709025933,2657.1787584547806,35.13197581874153,127.76992831353945,3.269871298170626,24.56269275572274,0.21323111704033743,1.508598865386535e-05,3.5603177805830972,0.08361573439645918,5.055764776364962,8.736098012264048,0.8970117166855982
2025-02-23,96564.15414290235,2764.355233404291,668.785472644957,2.575864230459674,172.21280391506767,0.23751993898501417,0.24678169113005893,0.7742502077307336,320.981632489109,27.481808889362487,9.713589224121568,234.52243046721563,17.768825912703218,24.856359136711028,0.3346548597781533,2766.582356540728,35.881807615284096,126.03619151044622,3.4183122361084854,25.798541141063033,0.21661868724232744,1.5620460732317345e-05,3.743209328495989,0.08557071045776848,5.045600420451044,9.045923432622006,0.902594721778632
2025-02-24,96327.46309127835,2827.1844084879804,658.3040708334223,2.5798851271909053,168.09302650361454,0.2461196195874351,0.2431098393793032,0.7709438007684473,328.3286199954906,27.58156168872501,9.760148565738167,236.5859997368922,17.65395876856151,23.208752138405707,0.333756157091561,2825.415633001551,35.97872740518494,130.10308729876857,3.376593027261383,24.879297924342154,0.2117223004183928,1.547576272647116e-05,3.768021880828715,0.08519497082390468,4.962965250471214,9.031426782151064,0.9137536093098372
2025-02-25,91396.76686930266,2503.103420098605,611.6538008061765,2.276184020826259,141.16593031186233,0.2394319474376237,0.2101870624303527,0.6799958032161385,290.0927380965968,27.103764691091683,8.7350120473775,226.82641861861782,15.21398953555796,19.999034943285917,0.2979286582356161,2508.702654693994,33.10257059586579,113.9332495540523,2.8320888540040956,21.819616962435123,0.19654101001243832,1.3618030815978713e-05,3.4046785906678396,0.0776234838508656,4.409173135088577,7.9521887448481925,0.8095679830635724
2025-02-26,88755.7693356979,2495.315451693047,623.430675278815,2.3223450440589835,144.3563354963687,0.23097141111650482,0.21132376439777223,0.6826325380000318,291.8231047395614,26.886422480913478,8.94439467221454,216.3095402606194,15.310279199838986,20.32798229810367,0.2957901129626254,2495.975176383782,33.701012428167566,114.76275278676175,2.955695852676604,21.960320821830884,0.19805058094752429,1.4089719762457831e-05,3.5507811484301643,0.07637602220287479,4.630833214861277,8.324013615815646,0.8020362065806774
2025-02-27,83900.11496524839,2325.853934699374,610.3578616799338,2.189561722001525,134.6628545613439,0.2268176168766114,0.2025677647833549,0.6446208040699569,293.76260955968456,26.243239265379238,9.056848935988501,213.50897765088635,15.199314243492214,19.51149315130092,0.2854744379100777,2325.958323662299,36.01408747483097,125.37996021335239,2.8659902256195755,21.77543431430379,0.19556527694582868,1.4370458550186235e-05,3.4928094674665275,0.07342252548384388,4.737227814946534,7.863950651567314,0.7520034031103938
2025-02-28,84709.14477847965,2305.3229378029837,605.3106534011248,2.198289525306682,137.60648163669737,0.22812005325519485,0.20687435148382985,0.6461286944605975,296.74582568773127,26.183824519000243,9.225206580546946,209.03825028257873,15.118496719725846,20.87156176224923,0.2830862189715135,2302.821027032493,36.536980995476725,126.70031771605727,2.7869095836436144,22.500711276282416,0.1993945761310644,1.4430994615339297e-05,3.4122315666972822,0.07421806977057575,4.9297933547131505,7.863994996743043,0.7562922271250269
2025-03-01,84441.9012237131,2235.204208608959,587.5469266891337,2.1465990447641925,148.17466304440643,0.23324222326842628,0.202090703165187,0.6340718656426285,316.13564385690637,26.736718548118276,9.301743831830494,217.0702955066193,14.834417740047629,20.08606445738307,0.28643018295615075,2233.7299308609277,37.56864893180501,128.03040655443823,2.831568283470982,22.3645872408828,0.21278294890580837,1.3943722124082336e-05,3.3297654363252094,0.07375245181223788,4.718933352338517,7.5010692933657355,0.7151189951411225
2025-03-02,86005.25629681018,2212.8243514969954,608.2885669828928,2.1894731626978965,143.4002225931321,0.2339507659897262,0.2063643318249469,0.6582602004111846,311.2731096096042,26.49894721290192,9.791983630852592,223.64753581649234,14.79892509573838,19.58051085474099,0.31167388644852173,2211.284371357984,37.85982567769902,124.31670036737066,2.8185071448469388,21.866944314659996,0.25336337189465485,1.3640458975857407e-05,3.3235092990772763,0.07372016319502202,4.663492657367923,7.493618795041807,0.7454016173806849
2025-03-03,94261.53286538439,2517.3382391622977,623.6422270366194,2.9400745785854188,178.17413183106032,0.24375719693726378,0.23984826270128182,1.1383401347214195,334.04074918109114,30.89969061597085,9.808865897766506,229.8257157227662,17.35465629172295,20.468138711858717,0.350670702732158,2515.83832595914,41.43727707085047,127.46719147141572,3.2012758533259236,24.905622025235463,0.26447277926433593,1.5132756888953644e-05,3.513546868677179,0.08241312522525358,5.194907662022664,8.254707918675148,0.7890072717469797
2025-03-04,86124.71418722175,2148.199533470228,574.3332822956445,2.388920229250619,142.5141267061424,0.23059892366163082,0.1992080202369079,0.8568079668844821,320.648505924241,29.924331023923646,9.9122073596015,218.81793018087555,14.463317452324638,17.81747200192514,0.29219348870910306,2150.731373910386,36.3757983371458,110.09765258595738,2.6199388360303812,20.968208714697624,0.2234964143773013,1.2907393628072152e-05,3.067218859002277,0.07682096141454854,4.4797536408689,7.149034410110268,0.7329890697454301
2025-03-05,87310.80531078295,2171.496943535016,583.1532087181396,2.457837324155463,145.06190940041165,0.242198839464595,0.19921021819753496,0.9435445759037009,320.18109580327297,29.43344527641725,9.90811101170003,223.94760743951818,14.870706864208927,17.295991529096916,0.2952060993223371,2173.052177805985,35.04676120289662,103.50343511026203,2.534663125082162,20.027366559776787,0.2410881757057343,1.3083873433257073e-05,3.115612126455826,0.0739144972361436,4.331014885958371,7.066250677809842,0.7256001701502857
2025-03-06,90604.08098523637,2241.3841149187283,597.848549405523,2.499863067769013,146.1815871653316,0.24345883575730254,0.2047254361049545,0.9757471161760349,392.47051746504735,30.393054488118945,9.872641503598054,227.9295903080317,16.476650859563676,17.206118282223166,0.2998145704012372,2243.580513683813,36.346202313177855,104.7094659831926,2.6346569173798606,21.75387932199502,0.24981251291208859,1.3381158617652502e-05,3.0323901894415597,0.08034246008337817,4.528683380998404,7.5318923531977156,0.7457579838302204
2025-03-07,90001.40087607042,2202.3207363495417,595.9383138170398,2.5997307467157778,143.45134750836067,0.23985935032394398,0.20179543870507013,0.9073460390884619,394.6833222493693,29.552826382746023,9.89616985814215,228.72830588033372,17.091653455372388,15.37829397319139,0.2965779259521645,2205.166939237671,34.0495858389057,103.41902164415295,2.7420425625301696,21.062719398920557,0.23782927354560598,1.3422366670975495e-05,3.0400116099623378,0.08911435389082879,4.440327657989716,7.109074457836565,0.7262564322913121
2025-03-08,86773.33597555371,2140.7498089428914,594.5528006856207,2.380727791456965,139.1826626278542,0.2439607490253464,0.19818899754056155,0.8172312446982826,389.1809790691749,29.049185311984193,9.940824170212533,217.37701428690679,15.957053422200474,15.055792459281998,0.2834263305780821,2141.2766656380613,32.92578843950806,103.43292073503451,2.5824935610907294,20.099213805896714,0.23315345006062563,1.3131245997973966e-05,2.987524747720395,0.08280488679210575,4.405587736173357,7.070102313527362,0.707238100706037
2025-03-09,86142.9833586432,2199.9995000805707,593.0806975943264,2.3242332249590425,136.88210638232243,0.24391085310085017,0.1920085565173097,0.804467726740253,385.4550578243456,28.922672301106886,9.794484627899216,220.57594077187767,15.244986389713931,15.110432071801485,0.27586639094308846,2197.360169066872,32.56660716711014,102.3410433650952,2.480862679886325,20.46571711441328,0.2267963108908071,1.2653599706487787e-05,2.9530168133736754,0.08463722549244879,4.288418270311042,7.151434782786745,0.7089391174531455
2025-03-10,80751.13893300897,2017.265460184326,554.7300039388367,2.1362635270101267,126.63426805755283,0.23226443542964603,0.16781880397573898,0.721388146040346,358.06969871088506,28.558735604798244,9.756495082479418,211.85493315415937,13.781843995714956,14.419382276937826,0.262836507066107,2015.764145679979,30.11802630132728,94.39487281369313,2.2938722009027477,17.974478395195543,0.19965648778805964,1.165679097262232e-05,2.6502384916268324,0.0804257974633445,4.017849174215634,6.393628836891331,0.6644265896807322
2025-03-11,78783.94057934263,1879.1231054991026,532.5658810549988,2.029057833175655,118.78644366084116,0.22927163850185825,0.1547380234116144,0.6750987117510554,332.24395834600807,28.381555416334997,9.717950168007416,201.5503650650488,12.718635381514137,13.617100288686869,0.2441344528360838,1881.5765456289437,29.55361330575607,87.65780132214545,2.1003776097822855,16.388675680466818,0.19052940843699984,1.153067141105278e-05,2.534270256068397,0.0765196612040155,3.886090665715909,5.933083347868703,0.6889463388176569
2025-03-12,82799.1080292053,1921.3099227587034,552.6254279577566,2.169350707525431,125.4287680235315,0.22464287700989222,0.16453862742792452,0.7229736562075002,340.3125192414175,29.09936465892613,9.893463842029556,212.18122257913987,13.127761403377729,13.742968094991149,0.2553985704487797,1920.293370506698,30.309800416118513,90.4747992641379,2.2299746452309837,17.515110714274186,0.1957447736663197,1.2038148674217478e-05,2.641455254159711,0.08019285173739432,4.044064391425978,6.113733135915538,0.7144999921751711
2025-03-13,83884.24578828987,1910.6551381032464,570.7207702766447,2.2417249293681443,126.56536487567297,0.22322804938197205,0.17243693431666607,0.736666917455641,353.97376437690934,28.778536071483988,9.707059982878434,208.7059743005352,13.497697824032725,13.26425508021385,0.2597549178759411,1911.6827225591446,30.46331226735117,91.60675995065874,2.2839987791711587,18.902307825588476,0.20075297407498238,1.2333986592517118e-05,2.744422884257101,0.0842585740148859,3.976503748419388,5.915138717973779,0.7517860312426959
2025-03-14,81098.90052436228,1862.7949366490388,578.7156213732173,2.2504187411894,123.23770752728635,0.22514568990315095,0.1649488685474606,0.7017276884338084,326.29720088100254,28.11855116894872,9.713147093319451,206.8567043154019,13.02040205647888,12.34533444169747,0.2728250330131431,1862.6675896296001,30.928597666260625,87.99132679881963,2.163212588812404,18.49522601511953,0.18921653635827468,1.2011532680643099e-05,2.7620162737603158,0.08110585799731734,3.9752803035019677,5.88948783762813,0.7262887993273536
2025-03-15,83971.70916064628,1910.6662703455045,586.9702499764328,2.3564128660327603,133.5545345544276,0.2223590908263819,0.1718195561000062,0.7386527093718266,330.0854725964997,28.41107786044232,9.780361505815849,209.58226025879588,13.698311581567859,13.74981264239658,0.2766565837456969,1910.092401952375,32.34989520599824,91.3971653027959,2.3247891701526524,18.572363162100228,0.19226537568896257,1.2808661594578358e-05,2.924615774751895,0.08255549985607784,4.180392739164096,6.031803275365816,0.7319444980191154
2025-03-16,84391.69087647168,1939.7856881721348,618.7666348359702,2.392285579817487,135.83808085318316,0.22177095108444164,0.1761459784539959,0.7477933206994789,342.97297879566764,28.92980505117719,9.741675820634068,212.79712992880113,14.047444476882017,14.34539983209498,0.2747458291818186,1940.9572370729968,32.451448901955224,92.46919970506201,2.3543015936597076,19.42397286319994,0.19245718154421115,1.2831691418540111e-05,3.58964358061839,0.08408236757978739,4.352416876189085,6.2784367197436355,0.8007490903201409
2025-03-17,82610.61750343916,1887.7643429692785,602.0153495286127,2.3009096388651695,126.16514527624146,0.21213537865168489,0.16830195397278094,0.7063226566895222,333.31296641210093,28.339087094113065,9.795606978529946,208.8911695857032,13.37456319290102,12.995272913734969,0.2635986324049791,1887.5317669078888,32.795918302237745,90.40439571244727,2.233357641307977,18.31982935160558,0.185139232342461,1.3132370821439797e-05,3.44439765179678,0.08288183020388466,4.30092839383877,6.1451171142866166,0.8145768569695433
2025-03-18,84075.36559694471,1929.1833577618722,630.4469540119447,2.3408005213311123,128.27980954134415,0.22062064393880235,0.1736204186748998,0.7182475371685878,337.4067607606694,28.51092136326465,9.783637825262613,212.2883843999937,14.034201152130336,13.253747189035662,0.2730571919519196,1929.192943385036,34.22337317972501,92.37546226716411,2.3734598550214505,18.830818505110745,0.191484390471187,1.2965744115930261e-05,3.4531883106361745,0.08521092451762803,4.378156359311373,6.294938977690721,0.8144320130190185
2025-03-19,82780.03048688271,1932.7964059050657,628.6214098323479,2.2893484606821164,125.34406014353017,0.23686806256565804,0.16827610995428421,0.7028326612501901,335.1898482476413,28.190149877864506,9.775136676785845,208.9343117318584,13.928617348921703,14.218260455946519,0.27307968408999317,1932.1444165398455,33.63957171734888,90.0837145234657,2.2886819808473824,19.017253167965247,0.18879643144001418,1.2546060675609051e-05,3.560970183640854,0.07862460795309228,4.4641656928903135,6.357344228744697,0.8130578444288249
2025-03-20,86815.44109470697,2060.728601068271,619.5659214134856,2.5520572493716633,135.62276169425357,0.23121804766750118,0.17800348456939283,0.7454676924079612,346.0705062735181,28.764274179891224,9.821663334941176,207.3230441239914,15.005000616983773,15.586973781086364,0.2913806456714898,2061.068984287963,34.27058498691668,94.0422796860704,2.481595272258342,19.732076258080227,0.19775862470135666,1.2961183289692163e-05,3.6620508609692655,0.08079296824908609,4.545125675636074,6.994178215859229,0.8205134320358868
2025-03-21,84270.84358966233,1980.831780524645,630.2183910262637,2.4346891248225995,127.67626424914864,0.23474483205878477,0.1695621495268066,0.7177817989305744,333.40364951079056,28.560512274655185,9.75923147840322,210.20369360708602,14.214273992858512,14.19887122646534,0.281177988931656,1979.0564798059984,33.954301009386214,93.30107371605145,2.356812699836453,18.735394116433113,0.18991940614395855,1.2954482920674014e-05,3.700146517561875,0.07987964778487351,4.396429517938644,6.893078835267294,0.7909976245456909
2025-03-22,84009.532917822,1964.5293833168294,634.6156759206938,2.381259233831182,128.23973822410704,0.23337741718078026,0.1670057513578968,0.7042253265879588,323.2974474051455,28.49078035483025,9.78980480729859,212.8624426608225,13.954670451450317,15.815473141010928,0.27671391883618196,1963.4226930826687,31.21004610503736,91.03721767589194,2.2461781108110994,19.153504077905303,0.18422423501223295,1.2519691846575462e-05,3.5826525071493527,0.07823046473669965,4.492833157752314,6.785885559793807,0.7806829398067607
2025-03-23,83793.30854192551,1979.5449257665966,626.1359464582463,2.3671814913704625,128.39187391771924,0.2372098577182286,0.16721240679915322,0.7004888130724237,321.83738453794956,28.68350657417039,9.792434273940039,214.33870032208202,14.215620898711606,15.56412915937804,0.27402165438816195,1978.3165246105366,31.102759012401528,91.223451729495,2.2609290594825935,19.397493932739046,0.1821703897232807,1.2787074687355521e-05,3.6721304776270602,0.08021383053755045,4.440801420945156,6.733898331434024,0.7882826752489804
2025-03-24,85787.70914901773,2001.0470230951883,622.808568853935,2.4358937819105337,132.10106868785385,0.22991999084098838,0.17217769230516256,0.708589878997602,325.0813868815772,29.134669984257535,9.77216092817174,215.6703085841551,14.428602973898046,16.294290472239876,0.28275587804192814,2000.9511904108588,31.008058025093128,91.39870932152722,2.282426670667294,19.777603125117867,0.18553162272670107,1.2922105813633066e-05,3.6775425835704754,0.08053524122745788,4.497209413079835,6.6708977330049555,0.7905449376623128
2025-03-25,87327.72969669085,2077.739325831977,635.8154787603806,2.4467862393977193,140.57936877383233,0.2280886886101586,0.18261625231959078,0.7299608913945431,332.0727357212391,29.290283932301563,9.772698314836454,219.0885818495932,15.062729748207042,16.631716316471763,0.2903584716616603,2072.4233961380837,32.33498747276496,93.60884518810742,2.3852987970899666,21.484762623053754,0.19250166165806903,1.348800162100368e-05,3.6585219205711796,0.0941542499615057,4.61370109477718,7.063238587028588,0.8437541687138638
2025-03-26,87520.58391530563,2068.598435049149,630.3112214019164,2.4520786954901945,143.93305133739045,0.22733251589909614,0.19098207188312502,0.7456209405094492,335.90534944371126,29.17395728389213,9.785269401909789,219.74223252257835,15.453993652354157,16.049097519943412,0.29414116299748594,2069.511747950718,36.71186779372658,94.57310196374205,2.4592722383958012,22.91839722354371,0.19488494624966682,1.3880329274646209e-05,3.5943363710254443,0.10490151540551315,4.6410705913636985,6.962940730628212,0.8462984122584654
2025-03-27,86960.8555491039,2009.8835432902426,617.8855000907927,2.349686594688749,137.09334253160864,0.23145386466335327,0.19493224841665846,0.7280096173884845,334.33346500761206,29.021544572113015,9.791067801673002,222.96429242706984,15.231193092532004,14.113300591926322,0.28603891200924075,2010.9457422883706,38.840664097818916,92.31003870911086,2.6272952745540517,22.094542761872837,0.19168392227868408,1.4221391033508157e-05,3.7001294758108076,0.10037907913081874,4.692452329383157,6.717403984526524,0.8419798143197975
